,tweet_text,cyberbullying_type,lang,score,y,processed
25138,#BlameOneNotAll http://t.co/nlmoJ9dz8O,other_cyberbullying,en,0.857139566438806,3,blameonenotall @link@
25154,@AndyJoshPage &lt;3,other_cyberbullying,en,0.9999972832496836,3,@ lt3
25156,"Uh, @twitter @safety? I am displeased that you want me to reply to these emails with more details when I file a report.",other_cyberbullying,en,0.9999972853716956,3,uh @ @ i am displeased that you want me to reply to these emails with more details when i file a report
25157,"I'm starting to get a grasp for when the notification ugliness is going to happen, so it could be an interesting incident notification tool.",other_cyberbullying,en,0.999997525312712,3,im starting to get a grasp for when the notification ugliness is going to happen so it could be an interesting incident notification tool
25162,@Bard_of_peace I do a search on my name. Prefacing this - I come in peace.,other_cyberbullying,en,0.999996542478934,3,@ i do a search on my name prefacing this - i come in peace
25167,@BenKuchera ❤️❤️❤️❤️,other_cyberbullying,en,0.999996322325736,3,@ ❤️❤️❤️❤️
25173,@desertfox899 is this 1997??? who uses MSN????,other_cyberbullying,en,0.9999983086760283,3,@ is this 1997 who uses msn
25178,https://t.co/zicRUZ8Ali,other_cyberbullying,en,0.9999973734886324,3,@link@
25185,@PeerWorker @EvvyKube @Spacekatgal @CBCRadioQ 'colleague' - we don't work together. collusion!,other_cyberbullying,en,0.9999983530896616,3,@ @ @ @ colleague - we dont work together collusion
25191,naga don't go,other_cyberbullying,en,0.9999961535809008,3,naga dont go
25192,RT @mwlauthor: #BSDCan has three proposals from women. All are good. Two of them kick hard-core kernel buttock.,other_cyberbullying,en,0.9999973917703106,3,rt @ bsdcan has three proposals from women all are good two of them kick hard-core kernel buttock
25197,"@xmjEE ugh, what did he do this time?",other_cyberbullying,en,0.9999973338403204,3,@ ugh what did he do this time
25202,"@shereeny @caulkthewagon she assumed I was *lying* when I said I didn't know, and that's ridiculous. I've been busy the past week.",other_cyberbullying,en,0.9999976855123768,3,@ @ she assumed i was lying when i said i didnt know and thats ridiculous ive been busy the past week
25203,"@AndreaFaulds @ggautoblocker even with twitter allowing pseudonyms, it doesn't really prevent the trolls from tracking them down.",other_cyberbullying,en,0.9999981147152444,3,@ @ even with twitter allowing pseudonyms it doesnt really prevent the trolls from tracking them down
25205,https://t.co/e64L4uLvmp,other_cyberbullying,en,0.999997496628056,3,@link@
25211,RT @HelpIamaCabbage: @freebsdgirl People are spending money to try to get you temporarily suspended from twitter?  That may be the most was…,other_cyberbullying,en,0.9999959712629076,3,rt @ @ people are spending money to try to get you temporarily suspended from twitter  that may be the most was…
25213,Nimoy is not crate trained. Whelp. It's going to be a long night. http://t.co/unahvXKIsk,other_cyberbullying,en,0.999995957979881,3,nimoy is not crate trained whelp its going to be a long night @link@
25219,@AndreaFaulds yes and yes,other_cyberbullying,en,0.9999960353028096,3,@ yes and yes
25223,The amount of kind words and support we've received from all of you has been immense. Thank you all so very much.,other_cyberbullying,en,0.9999954070156626,3,the amount of kind words and support weve received from all of you has been immense thank you all so very much
25227,"@GentlerMouse tell her that it's a gaming convention, so i'm thinking blackmilk's asteroids dress over leggings with some spikey boots",other_cyberbullying,en,0.9999965882701248,3,@ tell her that its a gaming convention so im thinking blackmilks asteroids dress over leggings with some spikey boots
25232,@a_man_in_black i can't process all of this right now. i'm just watching it scrollllllllll.,other_cyberbullying,en,0.8571397025144064,3,@ i cant process all of this right now im just watching it scrollllllllll
25233,@JDefiant9 I am tennis neutral.  Just setting up the joke.,other_cyberbullying,en,0.9999960198225746,3,@ i am tennis neutral  just setting up the joke
25234,@FingerLicknGod #NachoShield is my favorite. :),other_cyberbullying,en,0.9999960122782554,3,@ nachoshield is my favorite 
25236,"It seems to me that if she had really wanted this book published, it would've been published by now. This whole story seems so bunk.",other_cyberbullying,en,0.9999968523457016,3,it seems to me that if she had really wanted this book published it wouldve been published by now this whole story seems so bunk
25238,"Now that the world is starting to see him for what he is, he must be living in a perpetual cloud of disappointment. #stopwadhwa2015",other_cyberbullying,en,0.9999970878015298,3,now that the world is starting to see him for what he is he must be living in a perpetual cloud of disappointment stopwadhwa2015
25244,@g_worroll it's off now. It was just continuously engaged for a very long time. The water here is crazy.,other_cyberbullying,en,0.9999958644105128,3,@ its off now it was just continuously engaged for a very long time the water here is crazy
25257,"@tmclaughbos yo, are you going to #bsdcan? @bsdtrhodes is going to be there. we could cause trouble. ;P",other_cyberbullying,en,0.999996701330396,3,@ yo are you going to bsdcan @ is going to be there we could cause trouble p
25266,Having to explain to my doctor that the optional surgery I was planning on can't happen for the next few months bcz no time to recuperate.,other_cyberbullying,en,0.9999965494939114,3,having to explain to my doctor that the optional surgery i was planning on cant happen for the next few months bcz no time to recuperate
25274,"RT @gater_ebooks: You Big Government, anti-freedom fucks are why I am in favour of fat shaming",other_cyberbullying,en,0.9999958237612464,3,rt @ you big government anti-freedom fucks are why i am in favour of fat shaming
25293,RT @brianvhughes: Vivek Wadhwa’s appropriation of Women In Tech is so bad it has a hashtag! #stopWadhwa2015 The MR by @ameliagreenhall: htt…,other_cyberbullying,en,0.9999982369803364,3,rt @ vivek wadhwa’s appropriation of women in tech is so bad it has a hashtag stopwadhwa2015 the mr by @ htt…
25306,Yo. Who do I know at @pagerduty? I can never recall names + employers.,other_cyberbullying,en,0.9999969469359858,3,yo who do i know at @ i can never recall names  employers
25308,http://t.co/oMYz04QGPZ,other_cyberbullying,en,0.9999967732252716,3,@link@
25309,Gosh golly how dare she respond @Potatottamus @ProfessorF @chrisvcsefalvay,other_cyberbullying,en,0.9999973651420488,3,gosh golly how dare she respond @ @ @
25315,@evaryont WHAT,other_cyberbullying,en,0.999998354518686,3,@ what
25317,@JeankyAz https://t.co/151ilFynIp,other_cyberbullying,en,0.9999964597729094,3,@ @link@
25320,"RT @warrenleightTV: Timeline divided between guys snarking about ep, and others, mostly women, thanking us for taking on misogyny in gaming…",other_cyberbullying,en,0.9999975983188948,3,rt @ timeline divided between guys snarking about ep and others mostly women thanking us for taking on misogyny in gaming…
25321,"Almost crying. But not quite. I HAVE SOMETHING IN MY EYE, OKAY?",other_cyberbullying,en,0.7142831049657895,3,almost crying but not quite i have something in my eye okay
25322,@RaikonL ok yeah i am.,other_cyberbullying,en,0.999997429343088,3,@ ok yeah i am
25323,"@tpstigers it depends on how you define meaningful. if 3 people listen to you vs 30k, there's a huge difference in voice.",other_cyberbullying,en,0.8571394699594873,3,@ it depends on how you define meaningful if 3 people listen to you vs 30k theres a huge difference in voice
25329,@medtek http://t.co/rFODaqEHAW,other_cyberbullying,en,0.9999977536412,3,@ @link@
25347,Thank god for consulting to fuel my blackmilk addiction.,other_cyberbullying,en,0.999996195797766,3,thank god for consulting to fuel my blackmilk addiction
25348,@DoctorAvenue sorry 😟,other_cyberbullying,en,0.999994977825462,3,@ sorry 😟
25353,Typically mine are fairly low. They dropped especially when they realized I wasn't bothering to engage many blocked users.,other_cyberbullying,en,0.9999972720782212,3,typically mine are fairly low they dropped especially when they realized i wasnt bothering to engage many blocked users
25356,".@NotAllBhas @sydneyparkerr ""I watched 4 episodes of In Living Color I AM KINDA AN EXPERT, GAWD"" *hairflip*",other_cyberbullying,en,0.9999979775316844,3,@ @ i watched 4 episodes of in living color i am kinda an expert gawd hairflip
25361,@flyfishidaho but that tree is a creeper. look at it. Look into its eyes.,other_cyberbullying,en,0.9999960562103662,3,@ but that tree is a creeper look at it look into its eyes
25364,Which will end first: #mkr or Tony Abbott as PM?,other_cyberbullying,en,0.999998272869841,3,which will end first mkr or tony abbott as pm
25370,@JWYoder ouch.,other_cyberbullying,en,0.9999976024651618,3,@ ouch
25373,@daveowens34 @AppRiver @Spacekatgal what did they do?,other_cyberbullying,en,0.5714275607866717,3,@ @ @ what did they do
25374,@sschinke https://t.co/VzW3DRXruL,other_cyberbullying,en,0.9999969324860004,3,@ @link@
25377,@SuzieZUMO lolllllll.,other_cyberbullying,en,0.9999973123254896,3,@ lolllllll
25386,No. http://t.co/ljHm8Wd27r,other_cyberbullying,en,0.9999972341035208,3,no @link@
25388,"@DennisCEarl :P  OAPI. coverage in wsj, venturebeat, more. good mention here. http://t.co/UmdK2gubtg",other_cyberbullying,en,0.9999968679416746,3,@ p  oapi coverage in wsj venturebeat more good mention here @link@
25391,@Nayadrikj @sarcarsten I LOVE YOU NAYADRI &lt;3 &lt;3 &lt;3,other_cyberbullying,en,0.9999976704309054,3,@ @ i love you nayadri lt3 lt3 lt3
25393,"@Darchmare got through the worst of it, I think. Will be easier when it's light out.",other_cyberbullying,en,0.85713925842801,3,@ got through the worst of it i think will be easier when its light out
25409,@Kickyfast @bonegolem @Totalbiscuit @srhbutts nice interface! much prettier than the grafana setup that i'm using.,other_cyberbullying,en,0.999996520829644,3,@ @ @ @ nice interface much prettier than the grafana setup that im using
25419,@MaxOfS2D @StephenAtWar Origin is a flaming piece of shit.,other_cyberbullying,en,0.999997258102008,3,@ @ origin is a flaming piece of shit
25429,Saddest Leo ever. One of his treats rolled beneath the table and he fell asleep staring at it. http://t.co/7CLFmgLSe2,other_cyberbullying,en,0.9999986038201926,3,saddest leo ever one of his treats rolled beneath the table and he fell asleep staring at it @link@
25435,Pause in horror as you realize the harsh reality of that statement.,other_cyberbullying,en,0.9999970043732104,3,pause in horror as you realize the harsh reality of that statement
25436,@JordanL yup!,other_cyberbullying,en,0.9999971896062368,3,@ yup
25444,BLIZZCON ANNOUNCED,other_cyberbullying,en,0.8571391667087577,3,blizzcon announced
25447,@seanbonner just because i disagree with you doesn't mean i have strong feelings about you. i just dislike your solution.,other_cyberbullying,en,0.9999951202329556,3,@ just because i disagree with you doesnt mean i have strong feelings about you i just dislike your solution
25448,MARINATED IN GATER TEARS,other_cyberbullying,en,0.999999432764048,3,marinated in gater tears
25451,RT @rapebombing: @TamedInsanity @MT8_9 http://t.co/QCLsQaxoJr,other_cyberbullying,en,0.9999968814455816,3,rt @ @ @ @link@
25458,"@jaredchase i kept being the last person alive AND topping damage. it's like, what. this isn't hard.",other_cyberbullying,en,0.9999979727710996,3,@ i kept being the last person alive and topping damage its like what this isnt hard
25459,All this endless instant restaurant rounds is making me develop the DDT's every time I touch a whisk. #MKR,other_cyberbullying,en,0.9999970472011954,3,all this endless instant restaurant rounds is making me develop the ddts every time i touch a whisk mkr
25477,@onebrightlight github has been great for that. love them.,other_cyberbullying,en,0.9999958682606058,3,@ github has been great for that love them
25479,What is this shit? #mkr,other_cyberbullying,en,0.5714292662038808,3,what is this shit mkr
25480,@chilblane wait what,other_cyberbullying,en,0.9999960723145452,3,@ wait what
25481,@drurbanski @trentmkays i'm pushing more for these to be options added by twitter or using free scripts.,other_cyberbullying,en,0.5766935093045308,3,@ @ im pushing more for these to be options added by twitter or using free scripts
25487,@kvanh original content. not RT.,other_cyberbullying,en,0.9999991617143452,3,@ original content not rt
25488,@savannahsatori You're a feminazi?!?,other_cyberbullying,en,0.8571412653615229,3,@ youre a feminazi
25490,https://t.co/Le2PMtFosK,other_cyberbullying,en,0.9999954332250462,3,@link@
25505,@ATLsportsPayton Because if an obvious GA sports nut DIDN'T...that would explain it all.,other_cyberbullying,en,0.999996134010572,3,@ because if an obvious ga sports nut didntthat would explain it all
25506,this is the same company that SU bragged about when wadhwa joined them. this lawsuit happened *years* before SU.,other_cyberbullying,en,0.9999962567233202,3,this is the same company that su bragged about when wadhwa joined them this lawsuit happened years before su
25517,"@zip oh, gosh. if only that had been parody.",other_cyberbullying,en,0.9999978344861078,3,@ oh gosh if only that had been parody
25525,RT @Unwan7ed: @freebsdgirl http://t.co/rgnQMZiEAS,other_cyberbullying,en,0.9999970097365872,3,rt @ @ @link@
25528,My stepdad walked into the room to offer me pot (WA!) and then he farted for 5 seconds when I declined.,other_cyberbullying,en,0.9999963697769514,3,my stepdad walked into the room to offer me pot wa and then he farted for 5 seconds when i declined
25531,@TigrisXxx BULLY,other_cyberbullying,en,0.857138444504979,3,@ bully
25536,@iBiebsCanada BULLY.,other_cyberbullying,en,0.9999954576245303,3,@ bully
25540,I started putting pocky through my lip rings. That seems reasonable. http://t.co/XtRP05leDk,other_cyberbullying,en,0.9999951204278084,3,i started putting pocky through my lip rings that seems reasonable @link@
25546,"RT @jilevin: Here's where Rush Limbaugh is wrong in his use of the term, ""feminazi"": http://t.co/5pjX7nC96h",other_cyberbullying,en,0.999994179700132,3,rt @ heres where rush limbaugh is wrong in his use of the term feminazi @link@
25547,@Animal_Watch @phil500 @BBCNews @rickygervais,other_cyberbullying,en,0.9999970924501004,3,@ @ @ @
25548,"@Caspasia_Boleyn uh, yeah. He's my stepdad. Thanks for the call out, though.",other_cyberbullying,en,0.9999963083216212,3,@ uh yeah hes my stepdad thanks for the call out though
25551,"@jrblanc1 totally my bad. :P  Here, brain bleach: http://t.co/3rP2rBUBWS",other_cyberbullying,en,0.999998432105494,3,@ totally my bad p  here brain bleach @link@
25552,@0xabad1dea i was lucky enough to find mine on a swap &amp; sell for normal price. i usally see them on ebay for &gt;$400+,other_cyberbullying,en,0.9999981068801476,3,@ i was lucky enough to find mine on a swap amp sell for normal price i usally see them on ebay for gt400
25554,@brendensparks yessss *quiet fist pump* i am a trendsetter,other_cyberbullying,en,0.999996400291306,3,@ yessss quiet fist pump i am a trendsetter
25557,I have no idea how anyone is seeing blue at all. I see no blue.,other_cyberbullying,en,0.9999972873247202,3,i have no idea how anyone is seeing blue at all i see no blue
25562,"Really, really curious to see what happens with this.",other_cyberbullying,en,0.9999983252749034,3,really really curious to see what happens with this
25563,I will burn the building down.,other_cyberbullying,en,0.9999979129108544,3,i will burn the building down
25570,@MetaCookbook @Jenny_Trout it is very appreciated. thank you. :),other_cyberbullying,en,0.9999966315584912,3,@ @ it is very appreciated thank you 
25578,"@SlaunchaMan ""we're totes not dog piling, but just so you know, you should be scared of us BUNNIES"" - yeahhhh.",other_cyberbullying,en,0.9999963101737506,3,@ were totes not dog piling but just so you know you should be scared of us bunnies - yeahhhh
25579,"Kernighan, thrall, riker, or Nimoy?",other_cyberbullying,en,0.9999961613720432,3,kernighan thrall riker or nimoy
25581,It's been several years since I've contributed code. This was due to a conflict with an employer. I *asked* for my commit bit to be retired.,other_cyberbullying,en,0.9999973947683723,3,its been several years since ive contributed code this was due to a conflict with an employer i asked for my commit bit to be retired
25585,Banished is way too addictive. Where did my night go?,other_cyberbullying,en,0.9999985816391312,3,banished is way too addictive where did my night go
25586,They really know how to drag a show out with #mkr.,other_cyberbullying,en,0.9999968830852212,3,they really know how to drag a show out with mkr
25587,"@ChrisWarcraft as someone that is continuing to be harassed by ED since it was formed over a decade ago, can confirm.",other_cyberbullying,en,0.5714277158844667,3,@ as someone that is continuing to be harassed by ed since it was formed over a decade ago can confirm
25590,https://t.co/6MnvsJQvsC,other_cyberbullying,en,0.9999978528347896,3,@link@
25596,"@PeerWorker yes. given that one group routinely posts mutilated bodies on twitter along with american passports, i'd say they are worse.",other_cyberbullying,en,0.9999973608374642,3,@ yes given that one group routinely posts mutilated bodies on twitter along with american passports id say they are worse
25601,RT @eevee: @Manami_Fox @freebsdgirl @femfreq only sluts have skin and hair.  proper ladies are literal skeletons,other_cyberbullying,en,0.9999948758956134,3,rt @ @ @ @ only sluts have skin and hair  proper ladies are literal skeletons
25602,@SlaunchaMan that's still not my login for freebsd. :P,other_cyberbullying,en,0.999995751087484,3,@ thats still not my login for freebsd p
25603,@jaredchase ah hah! shows how often i pve. :)  i've just been doing LFR as shadow.,other_cyberbullying,en,0.9999958283720676,3,@ ah hah shows how often i pve   ive just been doing lfr as shadow
25609,"@sibbysoyabean oh, that weird RT?",other_cyberbullying,en,0.999996073599549,3,@ oh that weird rt
25612,"@ChrisWarcraft HOW THE FUCK DO YOU PRONOUNCE YOUR LAST NAME I am assuming it is ""Warcraft""",other_cyberbullying,en,0.9999962437725424,3,@ how the fuck do you pronounce your last name i am assuming it is warcraft
25613,@kaytheproblem yes.,other_cyberbullying,en,0.9999956746119716,3,@ yes
25616,"Bonus points in this thread. Unreal. Harassment from GamerGate did make abuse more of a topic, I suppose. http://t.co/98FNXeb9nW",other_cyberbullying,en,0.9999948007469578,3,bonus points in this thread unreal harassment from gamergate did make abuse more of a topic i suppose @link@
25617,@Skawtnyc @athenahollow @twoscooters i don't tend to talk about it much. :P personal info.,other_cyberbullying,en,0.9999967645674432,3,@ @ @ i dont tend to talk about it much p personal info
25621,Also - I'm thinking that another SJW party may be happening soon. Perhaps after GDC?,other_cyberbullying,en,0.9999941575467688,3,also - im thinking that another sjw party may be happening soon perhaps after gdc
25631,@functionalform you should see his guilty look.,other_cyberbullying,en,0.999997976478474,3,@ you should see his guilty look
25634,I guess the police have a history with this person repeatedly losing their dogs or something? Something bad has them very unhappy.,other_cyberbullying,en,0.999996542910064,3,i guess the police have a history with this person repeatedly losing their dogs or something something bad has them very unhappy
25641,@davidsgallant wat,other_cyberbullying,en,0.9999967929695188,3,@ wat
25645,"lol at angry men writing me essays through Facebook messenger that amount to ""be nicer when you're being harassed""",other_cyberbullying,en,0.9999962050768164,3,lol at angry men writing me essays through facebook messenger that amount to be nicer when youre being harassed
25654,"Obama just said ""user face desginer"" - oh no. no no no.",other_cyberbullying,en,0.9999969274652404,3,obama just said user face desginer - oh no no no no
25656,@mistertodd yessssss.,other_cyberbullying,en,0.9999973726208168,3,@ yessssss
25660,Maybe I'm reading this document wrong. http://t.co/9ToehGqfEb http://t.co/3Sij3kRJyz,other_cyberbullying,en,0.9999982826041236,3,maybe im reading this document wrong @link@ @link@
25664,"It's cool. I'm sure @wadhwa is going to say NPR was just calling him out for the attention, right?",other_cyberbullying,en,0.999995751762402,3,its cool im sure @ is going to say npr was just calling him out for the attention right
25674,https://t.co/6GQxHoF6aX,other_cyberbullying,en,0.9999960925277376,3,@link@
25687,Is #mkr sexist then? Four of the six teams in the fourth instant restaurants are an all-female team.,other_cyberbullying,en,0.9999947390342604,3,is mkr sexist then four of the six teams in the fourth instant restaurants are an all-female team
25695,Lynn and Tony you've got no change. Say goodbye now #mkr,other_cyberbullying,en,0.7142712422486036,3,lynn and tony youve got no change say goodbye now mkr
25698,"@nite_moogle seriously, you're going to make me cry. :P",other_cyberbullying,en,0.9999968152324196,3,@ seriously youre going to make me cry p
25702,@cperciva i know. my heart is breaking. (not really. i do tweet a *LOT*),other_cyberbullying,en,0.9999976131925974,3,@ i know my heart is breaking not really i do tweet a lot
25703,@elplatt yes,other_cyberbullying,en,0.9999972113731072,3,@ yes
25704,@seanbonner @metsfan anything that requires a government ID is a privacy concern. anything that requires money is a bad idea forever.,other_cyberbullying,en,0.9999966776480618,3,@ @ anything that requires a government id is a privacy concern anything that requires money is a bad idea forever
25709,http://t.co/W1WmvCXAvm,other_cyberbullying,en,0.9999947634306796,3,@link@
25712,Islamic State Says U.S. 'Being Run By An Idiot' https://t.co/IFsNjdOmZj,other_cyberbullying,en,0.9999963769613004,3,islamic state says us being run by an idiot @link@
25719,@Jennimason0990 YUP,other_cyberbullying,en,0.9999973592137892,3,@ yup
25720,@theRoUS I'm not mad at you. I just needed the DM noises to stop.,other_cyberbullying,en,0.9999965522999912,3,@ im not mad at you i just needed the dm noises to stop
25730,"Every time I meet with a journalist that is about to post something that is going to make GamerGate angry, I suggest using #ggautoblocker.",other_cyberbullying,en,0.9999960767797792,3,every time i meet with a journalist that is about to post something that is going to make gamergate angry i suggest using ggautoblocker
25732,@ScudsCorp as was @alexlifschitz and @TheQuinnspiracy,other_cyberbullying,en,0.9999957607458232,3,@ as was @ and @
25734,My bot. http://t.co/idYkZ3Eb30,other_cyberbullying,en,0.9999946603704,3,my bot @link@
25736,I've been reassuring him and the family that it's okay - losing a dog would have been devastating to that family.,other_cyberbullying,en,0.9999965949543697,3,ive been reassuring him and the family that its okay - losing a dog would have been devastating to that family
25740,RT @Popehat: Today's goal: get G'Gater to urge use of Logan Act against dissenters on grounds that @femfreq is a foreign government. Diffic…,other_cyberbullying,en,0.9999956530508476,3,rt @ todays goal get ggater to urge use of logan act against dissenters on grounds that @ is a foreign government diffic…
25744,RT @mitrebox: Guy who stabbed two people at busstop has face that says I'm going to stab you at a bus stop. http://t.co/nAp4hHbfUc,other_cyberbullying,en,0.9999981973105692,3,rt @ guy who stabbed two people at busstop has face that says im going to stab you at a bus stop @link@
25760,@0xabad1dea @kelseytheodore2 twitter is basically the angry letters of our generation.,other_cyberbullying,en,0.9999955452563172,3,@ @ twitter is basically the angry letters of our generation
25764,"https://t.co/wR5rUeGU2y first, i noticed the misogyny. but then i realized - plz brush your teeth.",other_cyberbullying,en,0.999997358663774,3,@link@ first i noticed the misogyny but then i realized - plz brush your teeth
25766,@SuzieZUMO i seriously only see white.,other_cyberbullying,en,0.9999970234083873,3,@ i seriously only see white
25778,@cheeseplus @obfuscurity i don't wanna devops this. i just want it to work so i can do other things. i need a devops.,other_cyberbullying,en,0.9999952632122944,3,@ @ i dont wanna devops this i just want it to work so i can do other things i need a devops
25783,".@tarah @girlziplocked @hypatiadotca @justkelly_ok @ameliagreenhall when ur writing a book about WiT, it is prob not a good idea to do this.",other_cyberbullying,en,0.999998049188516,3,@ @ @ @ @ when ur writing a book about wit it is prob not a good idea to do this
25788,@kunikos yeah,other_cyberbullying,en,0.9999951897901548,3,@ yeah
25795,RT @Spacekatgal: This is not just about serving you ads. @SwiftOnSecurity explains why this makes Lenovo users ridiculously vulnerable http…,other_cyberbullying,en,0.9999954233802342,3,rt @ this is not just about serving you ads @ explains why this makes lenovo users ridiculously vulnerable http…
25802,@PhysicsNerdYT @ChrisWarcraft not really funny.,other_cyberbullying,en,0.999997318853882,3,@ @ not really funny
25804,Dreamcast controller http://t.co/8yetaa3aDO,other_cyberbullying,en,0.9999950275583812,3,dreamcast controller @link@
25805,@The_Ghrost I could.,other_cyberbullying,en,0.9999974563580948,3,@ i could
25807,@shawnacscott @/popehat,other_cyberbullying,en,0.9999949400478813,3,@ @
25811,"@vivian_games hey, if you toss me more info about that, i can pass it up the chain to enforcer type people. it would be appreciated.",other_cyberbullying,en,0.9999973535755956,3,@ hey if you toss me more info about that i can pass it up the chain to enforcer type people it would be appreciated
25816,@Kethounet jesus that looks ugly,other_cyberbullying,en,0.99999546210976,3,@ jesus that looks ugly
25818,"Amazon has selection, decent prices, overall good customer experience. but their user interface has been a hot mess for forever.",other_cyberbullying,en,0.9999951720243384,3,amazon has selection decent prices overall good customer experience but their user interface has been a hot mess for forever
25823,@Kirtaner @DigiRanger1994 I'm not down with tactics like that. Especially since I'm launching a KS later.,other_cyberbullying,en,0.9999965476550988,3,@ @ im not down with tactics like that especially since im launching a ks later
25838,A bunch of people poked me about some article that was written. Eh. I don't really care that much.,other_cyberbullying,en,0.9999961940366467,3,a bunch of people poked me about some article that was written eh i dont really care that much
25853,@TimCField what,other_cyberbullying,en,0.9999969595108884,3,@ what
25858,@MitchMilesMurph yup,other_cyberbullying,en,0.9999964144083952,3,@ yup
25859,@callmemrcarter: I hope Kat gets Ebola and then hit by a train followed by a smack in the ugly face with a shovel #mkr #katandandre #mkrkat,other_cyberbullying,en,0.9999988694810504,3,@ i hope kat gets ebola and then hit by a train followed by a smack in the ugly face with a shovel mkr katandandre mkrkat
25863,RT @MetroidThief: @freebsdgirl https://t.co/xIq8E2seZQ,other_cyberbullying,en,0.9999969108696084,3,rt @ @ @link@
25865,I'm here and I'm hiding because I am literally wearing spoilers for the announcement. :P,other_cyberbullying,en,0.9999973771042724,3,im here and im hiding because i am literally wearing spoilers for the announcement p
25874,@omglazerkittens try Isilon.,other_cyberbullying,en,0.9999955779750556,3,@ try isilon
25891,Let's not forget that the person that started these rumblings about my code got fired from Zynga for being impossible to work with.,other_cyberbullying,en,0.999997694850794,3,lets not forget that the person that started these rumblings about my code got fired from zynga for being impossible to work with
25897,I *think* I successfully migrated http://t.co/xcwNBiuowE - can y'all go play around and see if you can find anything that's broken?,other_cyberbullying,en,0.99999775478431,3,i think i successfully migrated @link@ - can yall go play around and see if you can find anything thats broken
25904,@sschinke @teh_maxh what are you talking about?,other_cyberbullying,en,0.9999959968352796,3,@ @ what are you talking about
25915,nichegamer got blacklisted by a gaming company. they responded by posting an article friday night about being blacklisted. oh boy.,other_cyberbullying,en,0.9999977101065138,3,nichegamer got blacklisted by a gaming company they responded by posting an article friday night about being blacklisted oh boy
25917,@comattwow @ChubsSays It allows me to simultaneously engage in specific conversation while putting out ideas I'd have to redundantly repeat?,other_cyberbullying,en,0.8571411025773463,3,@ @ it allows me to simultaneously engage in specific conversation while putting out ideas id have to redundantly repeat
25920,RT @freedominguez: @freebsdgirl http://t.co/VYR6qfoqsz,other_cyberbullying,en,0.9999971583256432,3,rt @ @ @link@
25927,http://t.co/5brtyCbab0,other_cyberbullying,en,0.999997477462008,3,@link@
25929,I like the way Blizzard is tackling toxic players in Heroes of the Storm. It's a good first step.,other_cyberbullying,en,0.9999968149011688,3,i like the way blizzard is tackling toxic players in heroes of the storm its a good first step
25932,"@jessimckenzi @zeynep @twitter @delbius @TweetDeck confirmed, seeing the same thing in *web*.",other_cyberbullying,en,0.9999975207046372,3,@ @ @ @ @ confirmed seeing the same thing in web
25934,@emitans i love what they've done with trolls,other_cyberbullying,en,0.9999971945538932,3,@ i love what theyve done with trolls
25942,@softsurv @sschinke north,other_cyberbullying,en,0.999996969102157,3,@ @ north
25944,RT @KWRose: .@RE_invent_ED and I are safe. We are outside hiding behind the concrete. Officer is bleeding badly. But I'm not posting unedit…,other_cyberbullying,en,0.9999971747942802,3,rt @ @ and i are safe we are outside hiding behind the concrete officer is bleeding badly but im not posting unedit…
25949,RT @wadhwa: I can't believe my Wikipedia page is under attack again. Don't they have policies against all this?,other_cyberbullying,en,0.9999950532596578,3,rt @ i cant believe my wikipedia page is under attack again dont they have policies against all this
25951,Someone wipe that smirk from Kat's face #mkr,other_cyberbullying,en,0.9999962898579208,3,someone wipe that smirk from kats face mkr
25953,My deconstructed tart joke from the last season of #MKR http://t.co/10LPgtdopB,other_cyberbullying,en,0.9999953605684548,3,my deconstructed tart joke from the last season of mkr @link@
25957,"@0xabad1dea these are museum pieces - if you can find authentic ones (it's rare), L fits up to like a size 22.",other_cyberbullying,en,0.9999974785086932,3,@ these are museum pieces - if you can find authentic ones its rare l fits up to like a size 22
25961,#BlameOneNotAll  https://t.co/qgzY9nC9iS,other_cyberbullying,en,0.9999953953571808,3,blameonenotall  @link@
25971,@albertinho randi@randi.io,other_cyberbullying,en,0.99999635889645,3,@ randi@
25980,@TheOmegaKira @slashdot doesn't look like I am.,other_cyberbullying,en,0.9999968117508828,3,@ @ doesnt look like i am
25996,@benoithamelin thank you. ^.^,other_cyberbullying,en,0.999995102928458,3,@ thank you 
25997,@KosmoATD @lilithsaintcrow http://t.co/8l8NhWye3E,other_cyberbullying,en,0.9999973597941988,3,@ @ @link@
26000,You aren't alone in this. You're never alone in this.,other_cyberbullying,en,0.99999770314594,3,you arent alone in this youre never alone in this
26002,"@Bard_of_peace it's difficult sometimes and not always well received when under heavy attack. Sometimes, I just can't tell what's a troll",other_cyberbullying,en,0.9999981684741602,3,@ its difficult sometimes and not always well received when under heavy attack sometimes i just cant tell whats a troll
26007,OAPI got a mention on Kotaku. :) http://t.co/ME8NWsU7wo,other_cyberbullying,en,0.9999962563914024,3,oapi got a mention on kotaku  @link@
26013,"@DARKDUME I said it in 2014, too. Likely 2013, 2012, 2011. Might want to attribute all the years.",other_cyberbullying,en,0.99999601038871,3,@ i said it in 2014 too likely 2013 2012 2011 might want to attribute all the years
26022,@mykitchenrules Lyn and Tony you're wonderful people and we'll miss you #mkr,other_cyberbullying,en,0.9999971537557172,3,@ lyn and tony youre wonderful people and well miss you mkr
26028,@davidsgallant yup!,other_cyberbullying,en,0.9999980864517004,3,@ yup
26029,@chilblane i'm just fast,other_cyberbullying,en,0.9999964223408092,3,@ im just fast
